index,ActivePower_KWh,WindSpeed
2022-10-27 13:00:00+00:00,2695.833,0.8
2022-10-27 14:00:00+00:00,2076.0975,1.4
2022-10-27 15:00:00+00:00,760.8465,0.8
2022-10-27 16:00:00+00:00,651.3705,1.8
2022-10-27 17:00:00+00:00,1365.2505,4.0
2022-10-27 18:00:00+00:00,1291.8645,6.7
2022-10-27 19:00:00+00:00,2316.7665,7.9
2022-10-27 20:00:00+00:00,3942.99,9.5
2022-10-27 21:00:00+00:00,4147.776,9.4
2022-10-27 22:00:00+00:00,5481.18,8.7
2022-10-27 23:00:00+00:00,5067.315,8.2
2022-10-28 00:00:00+00:00,1589.9895,7.6
2022-10-28 01:00:00+00:00,571.1355,7.8
2022-10-28 02:00:00+00:00,823.2255,6.6
2022-10-28 03:00:00+00:00,661.5495,7.4
2022-10-28 04:00:00+00:00,75.88035,9.4
2022-10-28 05:00:00+00:00,480.0015,9.4
2022-10-28 06:00:00+00:00,-8.09235,0.0
2022-10-30 13:00:00+00:00,4.89015,0.0
2022-10-30 14:00:00+00:00,-4.39335,0.0
2022-10-30 15:00:00+00:00,52.87995,5.2
2022-10-30 16:00:00+00:00,203.35545,6.0
2022-10-30 17:00:00+00:00,665.181,2.9
2022-10-30 18:00:00+00:00,285.7788,0.8
2022-10-30 19:00:00+00:00,297.14715,1.9
2022-10-30 20:00:00+00:00,396.2367,4.1
2022-10-30 21:00:00+00:00,184.8204,2.2
2022-10-30 22:00:00+00:00,-6.88815,0.0
2022-10-30 23:00:00+00:00,-6.1128,0.0
2022-10-31 00:00:00+00:00,-6.5349,0.0
2022-10-31 01:00:00+00:00,-5.6502,0.0
2022-10-31 02:00:00+00:00,192.0015,3.6
2022-10-31 03:00:00+00:00,816.6015,2.9
2022-10-31 04:00:00+00:00,1527.2955,3.9
2022-10-31 05:00:00+00:00,1729.638,3.3
2022-10-31 06:00:00+00:00,1394.784,3.6
2022-10-31 07:00:00+00:00,620.5095,4.0
2022-10-31 08:00:00+00:00,14.83875,3.9
2022-10-31 09:00:00+00:00,40.7331,2.9
2022-10-31 10:00:00+00:00,-6.8202,0.0
2022-10-31 11:00:00+00:00,23.0859,2.1
2022-10-31 12:00:00+00:00,14.30595,3.1
2022-10-31 13:00:00+00:00,47.7225,2.9
2022-10-31 14:00:00+00:00,-3.7584,0.0
2022-10-31 15:00:00+00:00,513.423,6.6
2022-10-31 16:00:00+00:00,3976.4565,4.7
2022-10-31 17:00:00+00:00,525.4245,3.1
2022-10-31 18:00:00+00:00,3024.3735,6.9
2022-10-31 19:00:00+00:00,5349.015,8.7
2022-10-31 20:00:00+00:00,5404.05,5.2
2022-10-31 21:00:00+00:00,5315.67,5.0
2022-10-31 22:00:00+00:00,4119.0345,5.7
2022-10-31 23:00:00+00:00,2989.6785,6.8
2022-11-01 00:00:00+00:00,5171.85,4.2
